"year","state","state_po","county_name","county_fips","candidate","party","candidatevotes","totalvotes","percent_total_votes"
"2020","NEW MEXICO","NM","SANDOVAL","35043","JOSEPH R BIDEN JR","DEMOCRAT",40588,76562,53.0132441681252
"2020","NEW MEXICO","NM","SAN JUAN","35045","DONALD J TRUMP","REPUBLICAN",32874,52294,62.8638084675106
"2020","NEW MEXICO","NM","SAN MIGUEL","35047","JOSEPH R BIDEN JR","DEMOCRAT",7888,11531,68.4069031306912
"2020","NEW MEXICO","NM","SANTA FE","35049","JOSEPH R BIDEN JR","DEMOCRAT",62530,82227,76.0455811351503
"2020","NEW MEXICO","NM","SIERRA","35051","DONALD J TRUMP","REPUBLICAN",3542,5945,59.5794785534062
"2020","NEW MEXICO","NM","SOCORRO","35053","JOSEPH R BIDEN JR","DEMOCRAT",3722,7160,51.9832402234637
"2020","NEW MEXICO","NM","TAOS","35055","JOSEPH R BIDEN JR","DEMOCRAT",13121,17181,76.3692450963273
"2020","NEW MEXICO","NM","TORRANCE","35057","DONALD J TRUMP","REPUBLICAN",4772,7281,65.540447740695
"2020","NEW MEXICO","NM","UNION","35059","DONALD J TRUMP","REPUBLICAN",1388,1789,77.5852431525992
"2020","NEW MEXICO","NM","VALENCIA","35061","DONALD J TRUMP","REPUBLICAN",17364,32277,53.7968212659169
"2020","MISSOURI","MO","KANSAS CITY","36000","JOSEPH R BIDEN JR","DEMOCRAT",107660,136645,78.7881005525266
"2020","NEW YORK","NY","ALBANY","36001","JOSEPH R BIDEN JR","DEMOCRAT",99474,154727,64.2900075617055
"2020","NEW YORK","NY","ALLEGANY","36003","DONALD J TRUMP","REPUBLICAN",14135,20895,67.647762622637
"2020","NEW YORK","NY","BRONX","36005","JOSEPH R BIDEN JR","DEMOCRAT",355374,432399,82.1865915508593
"2020","NEW YORK","NY","BROOME","36007","JOSEPH R BIDEN JR","DEMOCRAT",47010,93494,50.2813014738914
"2020","NEW YORK","NY","CATTARAUGUS","36009","DONALD J TRUMP","REPUBLICAN",22155,35018,63.267462447884
"2020","NEW YORK","NY","CAYUGA","36011","DONALD J TRUMP","REPUBLICAN",19512,36760,53.0794341675734
"2020","NEW YORK","NY","CHAUTAUQUA","36013","DONALD J TRUMP","REPUBLICAN",34853,59770,58.3118621381964
"2020","NEW YORK","NY","CHEMUNG","36015","DONALD J TRUMP","REPUBLICAN",21922,39711,55.2038478003576
"2020","NEW YORK","NY","CHENANGO","36017","DONALD J TRUMP","REPUBLICAN",13482,22417,60.1418566266673
"2020","NEW YORK","NY","CLINTON","36019","JOSEPH R BIDEN JR","DEMOCRAT",18364,35637,51.5307124617673
"2020","NEW YORK","NY","COLUMBIA","36021","JOSEPH R BIDEN JR","DEMOCRAT",20386,35781,56.9743718733406
"2020","NEW YORK","NY","CORTLAND","36023","DONALD J TRUMP","REPUBLICAN",10789,21892,49.2828430476887
"2020","NEW YORK","NY","DELAWARE","36025","DONALD J TRUMP","REPUBLICAN",13387,23074,58.0176822397504
"2020","NEW YORK","NY","DUTCHESS","36027","JOSEPH R BIDEN JR","DEMOCRAT",81443,151889,53.620077819987
"2020","NEW YORK","NY","ERIE","36029","JOSEPH R BIDEN JR","DEMOCRAT",267174,476787,56.0363432727822
"2020","NEW YORK","NY","ESSEX","36031","JOSEPH R BIDEN JR","DEMOCRAT",9947,19470,51.0888546481767
"2020","NEW YORK","NY","FRANKLIN","36033","DONALD J TRUMP","REPUBLICAN",9668,19420,49.783728115345
"2020","NEW YORK","NY","FULTON","36035","DONALD J TRUMP","REPUBLICAN",15378,24072,63.8833499501496
"2020","NEW YORK","NY","GENESEE","36037","DONALD J TRUMP","REPUBLICAN",18876,29431,64.1364547585879
"2020","NEW YORK","NY","GREENE","36039","DONALD J TRUMP","REPUBLICAN",14271,25320,56.3625592417062
"2020","NEW YORK","NY","HAMILTON","36041","DONALD J TRUMP","REPUBLICAN",2225,3489,63.7718543995414
"2020","NEW YORK","NY","HERKIMER","36043","DONALD J TRUMP","REPUBLICAN",18870,29560,63.8362652232747
"2020","NEW YORK","NY","JEFFERSON","36045","DONALD J TRUMP","REPUBLICAN",25629,44129,58.0774547349815
"2020","NEW YORK","NY","KINGS","36047","JOSEPH R BIDEN JR","DEMOCRAT",703310,920380,76.4151763402073
"2020","NEW YORK","NY","LEWIS","36049","DONALD J TRUMP","REPUBLICAN",8894,13036,68.2264498312366
"2020","NEW YORK","NY","LIVINGSTON","36051","DONALD J TRUMP","REPUBLICAN",18182,31656,57.436189032095
"2020","NEW YORK","NY","MADISON","36053","DONALD J TRUMP","REPUBLICAN",18408,34266,53.7208895114691
"2020","NEW YORK","NY","MONROE","36055","JOSEPH R BIDEN JR","DEMOCRAT",225746,383499,58.8648210295203
"2020","NEW YORK","NY","MONTGOMERY","36057","DONALD J TRUMP","REPUBLICAN",12745,21246,59.9877624023346
"2020","NEW YORK","NY","NASSAU","36059","JOSEPH R BIDEN JR","DEMOCRAT",396504,738369,53.6999792786534
"2020","NEW YORK","NY","NEW YORK","36061","JOSEPH R BIDEN JR","DEMOCRAT",603040,701405,85.9760053036405
"2020","NEW YORK","NY","NIAGARA","36063","DONALD J TRUMP","REPUBLICAN",56068,104866,53.4663284572693
"2020","NEW YORK","NY","ONEIDA","36065","DONALD J TRUMP","REPUBLICAN",57180,101696,56.2264002517306
"2020","NEW YORK","NY","ONONDAGA","36067","JOSEPH R BIDEN JR","DEMOCRAT",138894,235686,58.9317990886179
"2020","NEW YORK","NY","ONTARIO","36069","DONALD J TRUMP","REPUBLICAN",29039,60085,48.3298660231339
"2020","NEW YORK","NY","ORANGE","36071","DONALD J TRUMP","REPUBLICAN",84996,173305,49.044170681746
"2020","NEW YORK","NY","ORLEANS","36073","DONALD J TRUMP","REPUBLICAN",12126,18314,66.21164136726
"2020","NEW YORK","NY","OSWEGO","36075","DONALD J TRUMP","REPUBLICAN",32138,54852,58.5903886822723
"2020","NEW YORK","NY","OTSEGO","36077","DONALD J TRUMP","REPUBLICAN",14382,28223,50.9584381532792
"2020","NEW YORK","NY","PUTNAM","36079","DONALD J TRUMP","REPUBLICAN",29283,55318,52.9357532810297
"2020","NEW YORK","NY","QUEENS","36081","JOSEPH R BIDEN JR","DEMOCRAT",569038,794498,71.6223325924043
"2020","NEW YORK","NY","RENSSELAER","36083","JOSEPH R BIDEN JR","DEMOCRAT",40969,79962,51.2355869037793
"2020","NEW YORK","NY","RICHMOND","36085","DONALD J TRUMP","REPUBLICAN",123320,217899,56.595027971675
"2020","NEW YORK","NY","ROCKLAND","36087","JOSEPH R BIDEN JR","DEMOCRAT",75802,151381,50.0736552143268
"2020","NEW YORK","NY","ST. LAWRENCE","36089","DONALD J TRUMP","REPUBLICAN",24608,45267,54.3618971877968
"2020","NEW YORK","NY","SARATOGA","36091","JOSEPH R BIDEN JR","DEMOCRAT",68471,133556,51.2676330528018
"2020","NEW YORK","NY","SCHENECTADY","36093","JOSEPH R BIDEN JR","DEMOCRAT",42465,75381,56.3338241732001
"2020","NEW YORK","NY","SCHOHARIE","36095","DONALD J TRUMP","REPUBLICAN",9903,15810,62.6375711574953
"2020","NEW YORK","NY","SCHUYLER","36097","DONALD J TRUMP","REPUBLICAN",5621,9799,57.3629962241045
"2020","NEW YORK","NY","SENECA","36099","DONALD J TRUMP","REPUBLICAN",8329,15718,52.9902023158163
"2020","NEW YORK","NY","STEUBEN","36101","DONALD J TRUMP","REPUBLICAN",29474,46516,63.3631438644767
"2020","NEW YORK","NY","SUFFOLK","36103","DONALD J TRUMP","REPUBLICAN",375821,757877,49.5886535677953
"2020","NEW YORK","NY","SULLIVAN","36105","DONALD J TRUMP","REPUBLICAN",18665,35132,53.1282022088125
"2020","NEW YORK","NY","TIOGA","36107","DONALD J TRUMP","REPUBLICAN",14791,25170,58.7644020659515
"2020","NEW YORK","NY","TOMPKINS","36109","JOSEPH R BIDEN JR","DEMOCRAT",33619,46048,73.0085997220292
"2020","NEW YORK","NY","ULSTER","36111","JOSEPH R BIDEN JR","DEMOCRAT",57970,98160,59.0566422167889
"2020","NEW YORK","NY","WARREN","36113","DONALD J TRUMP","REPUBLICAN",17699,36394,48.631642578447
"2020","NEW YORK","NY","WASHINGTON","36115","DONALD J TRUMP","REPUBLICAN",15941,28256,56.4163363533409
"2020","NEW YORK","NY","WAYNE","36117","DONALD J TRUMP","REPUBLICAN",26204,45031,58.1910239612711
"2020","NEW YORK","NY","WESTCHESTER","36119","JOSEPH R BIDEN JR","DEMOCRAT",312371,462265,67.5740105783479
"2020","NEW YORK","NY","WYOMING","36121","DONALD J TRUMP","REPUBLICAN",13898,19483,71.3339834727711
"2020","NEW YORK","NY","YATES","36123","DONALD J TRUMP","REPUBLICAN",6208,10788,57.5454208379681
"2020","NORTH CAROLINA","NC","ALAMANCE","37001","DONALD J TRUMP","REPUBLICAN",29543,86091,34.3160144498263
"2020","NORTH CAROLINA","NC","ALEXANDER","37003","DONALD J TRUMP","REPUBLICAN",12251,20236,60.5406206760229
"2020","NORTH CAROLINA","NC","ALLEGHANY","37005","DONALD J TRUMP","REPUBLICAN",3299,6076,54.2955892034233
"2020","NORTH CAROLINA","NC","ANSON","37007","JOSEPH R BIDEN JR","DEMOCRAT",4067,11194,36.3319635519028
"2020","NORTH CAROLINA","NC","ASHE","37009","DONALD J TRUMP","REPUBLICAN",6781,15814,42.8797268243329
"2020","NORTH CAROLINA","NC","AVERY","37011","DONALD J TRUMP","REPUBLICAN",3784,9458,40.0084584478748
"2020","NORTH CAROLINA","NC","BEAUFORT","37013","DONALD J TRUMP","REPUBLICAN",11014,26315,41.854455633669
"2020","NORTH CAROLINA","NC","BERTIE","37015","JOSEPH R BIDEN JR","DEMOCRAT",4443,9815,45.2674477840041
"2020","NORTH CAROLINA","NC","BLADEN","37017","DONALD J TRUMP","REPUBLICAN",6971,17125,40.7065693430657
"2020","NORTH CAROLINA","NC","BRUNSWICK","37019","DONALD J TRUMP","REPUBLICAN",41248,90175,45.7421680066537
"2020","NORTH CAROLINA","NC","BUNCOMBE","37021","JOSEPH R BIDEN JR","DEMOCRAT",60067,161569,37.1773050523306
"2020","NORTH CAROLINA","NC","BURKE","37023","DONALD J TRUMP","REPUBLICAN",22973,44602,51.50665889422
"2020","NORTH CAROLINA","NC","CABARRUS","37025","DONALD J TRUMP","REPUBLICAN",42997,117227,36.6784102638471
"2020","NORTH CAROLINA","NC","CALDWELL","37027","DONALD J TRUMP","REPUBLICAN",24259,42829,56.6415279366784
"2020","NORTH CAROLINA","NC","CAMDEN","37029","DONALD J TRUMP","REPUBLICAN",2870,5953,48.21098605745
"2020","NORTH CAROLINA","NC","CARTERET","37031","DONALD J TRUMP","REPUBLICAN",21541,42695,50.4532146621384
"2020","NORTH CAROLINA","NC","CASWELL","37033","DONALD J TRUMP","REPUBLICAN",3857,12051,32.0056426852543
"2020","NORTH CAROLINA","NC","CATAWBA","37035","DONALD J TRUMP","REPUBLICAN",41330,83425,49.5415043452203
"2020","NORTH CAROLINA","NC","CHATHAM","37037","JOSEPH R BIDEN JR","DEMOCRAT",15716,48599,32.338113952962
"2020","NORTH CAROLINA","NC","CHEROKEE","37039","DONALD J TRUMP","REPUBLICAN",7401,16423,45.0648480789137
"2020","NORTH CAROLINA","NC","CHOWAN","37041","DONALD J TRUMP","REPUBLICAN",3466,7784,44.5272353545735
"2020","NORTH CAROLINA","NC","CLAY","37043","DONALD J TRUMP","REPUBLICAN",3384,6893,49.093283040766
"2020","NORTH CAROLINA","NC","CLEVELAND","37045","DONALD J TRUMP","REPUBLICAN",24128,51308,47.025804942699
"2020","NORTH CAROLINA","NC","COLUMBUS","37047","DONALD J TRUMP","REPUBLICAN",10436,26446,39.461544278908
"2020","NORTH CAROLINA","NC","CRAVEN","37049","DONALD J TRUMP","REPUBLICAN",22362,53065,42.1407707528503
"2020","NORTH CAROLINA","NC","CUMBERLAND","37051","JOSEPH R BIDEN JR","DEMOCRAT",56911,147150,38.6755011892627
"2020","NORTH CAROLINA","NC","CURRITUCK","37053","DONALD J TRUMP","REPUBLICAN",6290,16147,38.9546045705085
"2020","NORTH CAROLINA","NC","DARE","37055","DONALD J TRUMP","REPUBLICAN",9076,24232,37.4546054803565
"2020","NORTH CAROLINA","NC","DAVIDSON","37057","DONALD J TRUMP","REPUBLICAN",42969,88514,48.5448629595318
"2020","NORTH CAROLINA","NC","DAVIE","37059","DONALD J TRUMP","REPUBLICAN",12802,25311,50.5787997313421
"2020","NORTH CAROLINA","NC","DUPLIN","37061","DONALD J TRUMP","REPUBLICAN",8930,22715,39.3132291437376
"2020","NORTH CAROLINA","NC","DURHAM","37063","JOSEPH R BIDEN JR","DEMOCRAT",93803,179914,52.137688006492
"2020","NORTH CAROLINA","NC","EDGECOMBE","37065","JOSEPH R BIDEN JR","DEMOCRAT",11837,25477,46.461514307022
"2020","NORTH CAROLINA","NC","FORSYTH","37067","JOSEPH R BIDEN JR","DEMOCRAT",69785,201270,34.6723307000547
"2020","NORTH CAROLINA","NC","FRANKLIN","37069","DONALD J TRUMP","REPUBLICAN",14356,37351,38.4353832561377
"2020","NORTH CAROLINA","NC","GASTON","37071","DONALD J TRUMP","REPUBLICAN",53506,115498,46.3263433133041
"2020","NORTH CAROLINA","NC","GATES","37073","DONALD J TRUMP","REPUBLICAN",1973,5971,33.0430413666053
"2020","NORTH CAROLINA","NC","GRAHAM","37075","DONALD J TRUMP","REPUBLICAN",2489,4665,53.3547695605573
"2020","NORTH CAROLINA","NC","GRANVILLE","37077","DONALD J TRUMP","REPUBLICAN",12122,31598,38.3631875435154
"2020","NORTH CAROLINA","NC","GREENE","37079","DONALD J TRUMP","REPUBLICAN",3161,8753,36.1133325716897
"2020","NORTH CAROLINA","NC","GUILFORD","37081","JOSEPH R BIDEN JR","DEMOCRAT",115511,284486,40.6034040339419
"2020","NORTH CAROLINA","NC","HALIFAX","37083","JOSEPH R BIDEN JR","DEMOCRAT",11242,25759,43.6429985636088
"2020","NORTH CAROLINA","NC","HARNETT","37085","DONALD J TRUMP","REPUBLICAN",25628,58293,43.9641123290961
"2020","NORTH CAROLINA","NC","HAYWOOD","37087","DONALD J TRUMP","REPUBLICAN",15386,36542,42.1049750971485
"2020","NORTH CAROLINA","NC","HENDERSON","37089","DONALD J TRUMP","REPUBLICAN",26983,68371,39.4655628848488
"2020","NORTH CAROLINA","NC","HERTFORD","37091","JOSEPH R BIDEN JR","DEMOCRAT",5207,10634,48.9655820951664
"2020","NORTH CAROLINA","NC","HOKE","37093","JOSEPH R BIDEN JR","DEMOCRAT",8277,21639,38.2503812560654
"2020","NORTH CAROLINA","NC","HYDE","37095","DONALD J TRUMP","REPUBLICAN",861,2492,34.5505617977528
"2020","NORTH CAROLINA","NC","IREDELL","37097","DONALD J TRUMP","REPUBLICAN",45913,102371,44.8496156137969
"2020","NORTH CAROLINA","NC","JACKSON","37099","DONALD J TRUMP","REPUBLICAN",7874,21428,36.7463132350196
"2020","NORTH CAROLINA","NC","JOHNSTON","37101","DONALD J TRUMP","REPUBLICAN",49217,111357,44.1974909525221
"2020","NORTH CAROLINA","NC","JONES","37103","DONALD J TRUMP","REPUBLICAN",1914,5525,34.6425339366516
"2020","NORTH CAROLINA","NC","LEE","37105","DONALD J TRUMP","REPUBLICAN",12407,29008,42.7709597352454
"2020","NORTH CAROLINA","NC","LENOIR","37107","DONALD J TRUMP","REPUBLICAN",10849,28409,38.188602203527
"2020","NORTH CAROLINA","NC","LINCOLN","37109","DONALD J TRUMP","REPUBLICAN",26804,50217,53.3763466555151
"2020","NORTH CAROLINA","NC","MCDOWELL","37111","DONALD J TRUMP","REPUBLICAN",11056,23003,48.0632960918141
"2020","NORTH CAROLINA","NC","MACON","37113","DONALD J TRUMP","REPUBLICAN",9526,20743,45.9239261437593
"2020","NORTH CAROLINA","NC","MADISON","37115","DONALD J TRUMP","REPUBLICAN",5486,13076,41.9547262159682
"2020","NORTH CAROLINA","NC","MARTIN","37117","JOSEPH R BIDEN JR","DEMOCRAT",4101,12540,32.7033492822966
"2020","NORTH CAROLINA","NC","MECKLENBURG","37119","JOSEPH R BIDEN JR","DEMOCRAT",239644,567053,42.2613053806258
"2020","NORTH CAROLINA","NC","MITCHELL","37121","DONALD J TRUMP","REPUBLICAN",5099,9041,56.398628470302
"2020","NORTH CAROLINA","NC","MONTGOMERY","37123","DONALD J TRUMP","REPUBLICAN",5168,12849,40.2210288738423
"2020","NORTH CAROLINA","NC","MOORE","37125","DONALD J TRUMP","REPUBLICAN",25281,58339,43.3346474913866
"2020","NORTH CAROLINA","NC","NASH","37127","DONALD J TRUMP","REPUBLICAN",18614,52271,35.6105680013774
"2020","NORTH CAROLINA","NC","NEW HANOVER","37129","DONALD J TRUMP","REPUBLICAN",45946,131830,34.8524615034514
"2020","NORTH CAROLINA","NC","NORTHAMPTON","37131","JOSEPH R BIDEN JR","DEMOCRAT",4307,10110,42.6013847675569
"2020","NORTH CAROLINA","NC","ONSLOW","37133","DONALD J TRUMP","REPUBLICAN",31729,72235,43.9246902471101
"2020","NORTH CAROLINA","NC","ORANGE","37135","JOSEPH R BIDEN JR","DEMOCRAT",36764,84997,43.2532912926339
"2020","NORTH CAROLINA","NC","PAMLICO","37137","DONALD J TRUMP","REPUBLICAN",3194,7631,41.8555890446861
"2020","NORTH CAROLINA","NC","PASQUOTANK","37139","JOSEPH R BIDEN JR","DEMOCRAT",6951,19897,34.9349148112781
"2020","NORTH CAROLINA","NC","PENDER","37141","DONALD J TRUMP","REPUBLICAN",16970,34169,49.6649009335948
"2020","NORTH CAROLINA","NC","PERQUIMANS","37143","DONALD J TRUMP","REPUBLICAN",3737,7484,49.933190807055
"2020","NORTH CAROLINA","NC","PERSON","37145","DONALD J TRUMP","REPUBLICAN",9335,21894,42.6372522152188
"2020","NORTH CAROLINA","NC","PITT","37147","JOSEPH R BIDEN JR","DEMOCRAT",32669,87573,37.304877073984
"2020","NORTH CAROLINA","NC","POLK","37149","DONALD J TRUMP","REPUBLICAN",4788,12358,38.7441333549118
"2020","NORTH CAROLINA","NC","RANDOLPH","37151","DONALD J TRUMP","REPUBLICAN",40735,73316,55.5608598395985
"2020","NORTH CAROLINA","NC","RICHMOND","37153","DONALD J TRUMP","REPUBLICAN",8510,20763,40.9863699850696
"2020","NORTH CAROLINA","NC","ROBESON","37155","DONALD J TRUMP","REPUBLICAN",16242,47188,34.4197677375604
"2020","NORTH CAROLINA","NC","ROCKINGHAM","37157","DONALD J TRUMP","REPUBLICAN",21917,47809,45.8428329394047
"2020","NORTH CAROLINA","NC","ROWAN","37159","DONALD J TRUMP","REPUBLICAN",33295,73408,45.3560919790758
"2020","NORTH CAROLINA","NC","RUTHERFORD","37161","DONALD J TRUMP","REPUBLICAN",16003,34429,46.4811641348863
"2020","NORTH CAROLINA","NC","SAMPSON","37163","DONALD J TRUMP","REPUBLICAN",12990,28618,45.3910126493815
"2020","NORTH CAROLINA","NC","SCOTLAND","37165","DONALD J TRUMP","REPUBLICAN",5375,14775,36.3790186125212
"2020","NORTH CAROLINA","NC","STANLY","37167","DONALD J TRUMP","REPUBLICAN",18540,33939,54.627419782551
"2020","NORTH CAROLINA","NC","STOKES","37169","DONALD J TRUMP","REPUBLICAN",12490,25701,48.5973308431579
"2020","NORTH CAROLINA","NC","SURRY","37171","DONALD J TRUMP","REPUBLICAN",19599,36638,53.4936404825591
"2020","NORTH CAROLINA","NC","SWAIN","37173","DONALD J TRUMP","REPUBLICAN",2737,7068,38.7238256932654
"2020","NORTH CAROLINA","NC","TRANSYLVANIA","37175","DONALD J TRUMP","REPUBLICAN",7873,20404,38.5855714565771
"2020","NORTH CAROLINA","NC","TYRRELL","37177","DONALD J TRUMP","REPUBLICAN",676,1817,37.2041827187672
"2020","NORTH CAROLINA","NC","UNION","37179","DONALD J TRUMP","REPUBLICAN",58728,131011,44.8267702711986
"2020","NORTH CAROLINA","NC","VANCE","37181","JOSEPH R BIDEN JR","DEMOCRAT",8860,20999,42.1924853564455
"2020","NORTH CAROLINA","NC","WAKE","37183","JOSEPH R BIDEN JR","DEMOCRAT",224040,631830,35.4589050852286
"2020","NORTH CAROLINA","NC","WARREN","37185","JOSEPH R BIDEN JR","DEMOCRAT",4552,10293,44.2242300592636
"2020","NORTH CAROLINA","NC","WASHINGTON","37187","JOSEPH R BIDEN JR","DEMOCRAT",2384,6205,38.4206285253828
"2020","NORTH CAROLINA","NC","WATAUGA","37189","JOSEPH R BIDEN JR","DEMOCRAT",11792,32220,36.5983860955928
"2020","NORTH CAROLINA","NC","WAYNE","37191","DONALD J TRUMP","REPUBLICAN",22817,55537,41.0843221636026
"2020","NORTH CAROLINA","NC","WILKES","37193","DONALD J TRUMP","REPUBLICAN",15823,35466,44.6145604240681
"2020","NORTH CAROLINA","NC","WILSON","37195","JOSEPH R BIDEN JR","DEMOCRAT",14255,40735,34.9944764944151
"2020","NORTH CAROLINA","NC","YADKIN","37197","DONALD J TRUMP","REPUBLICAN",9332,19923,46.8403352908699
"2020","NORTH CAROLINA","NC","YANCEY","37199","DONALD J TRUMP","REPUBLICAN",5202,11352,45.8245243128964
"2020","NORTH DAKOTA","ND","ADAMS","38001","DONALD J TRUMP","REPUBLICAN",981,1269,77.3049645390071
"2020","NORTH DAKOTA","ND","BARNES","38003","DONALD J TRUMP","REPUBLICAN",3568,5565,64.115004492363
"2020","NORTH DAKOTA","ND","BENSON","38005","DONALD J TRUMP","REPUBLICAN",1094,1961,55.7878633350332
"2020","NORTH DAKOTA","ND","BILLINGS","38007","DONALD J TRUMP","REPUBLICAN",541,635,85.1968503937008
"2020","NORTH DAKOTA","ND","BOTTINEAU","38009","DONALD J TRUMP","REPUBLICAN",2575,3471,74.1861135119562
"2020","NORTH DAKOTA","ND","BOWMAN","38011","DONALD J TRUMP","REPUBLICAN",1395,1657,84.188292094146
"2020","NORTH DAKOTA","ND","BURKE","38013","DONALD J TRUMP","REPUBLICAN",994,1155,86.0606060606061
"2020","NORTH DAKOTA","ND","BURLEIGH","38015","DONALD J TRUMP","REPUBLICAN",34744,50753,68.457037022442
"2020","NORTH DAKOTA","ND","CASS","38017","DONALD J TRUMP","REPUBLICAN",42619,86053,49.5264546267998
"2020","NORTH DAKOTA","ND","CAVALIER","38019","DONALD J TRUMP","REPUBLICAN",1499,2020,74.2079207920792
"2020","NORTH DAKOTA","ND","DICKEY","38021","DONALD J TRUMP","REPUBLICAN",1742,2424,71.8646864686469
"2020","NORTH DAKOTA","ND","DIVIDE","38023","DONALD J TRUMP","REPUBLICAN",904,1202,75.2079866888519
"2020","NORTH DAKOTA","ND","DUNN","38025","DONALD J TRUMP","REPUBLICAN",1951,2338,83.4473909324209
"2020","NORTH DAKOTA","ND","EDDY","38027","DONALD J TRUMP","REPUBLICAN",854,1261,67.7240285487708
"2020","NORTH DAKOTA","ND","EMMONS","38029","DONALD J TRUMP","REPUBLICAN",1738,2009,86.5107018417123
"2020","NORTH DAKOTA","ND","FOSTER","38031","DONALD J TRUMP","REPUBLICAN",1362,1778,76.6029246344207
"2020","NORTH DAKOTA","ND","GOLDEN VALLEY","38033","DONALD J TRUMP","REPUBLICAN",871,1026,84.8927875243665
"2020","NORTH DAKOTA","ND","GRAND FORKS","38035","DONALD J TRUMP","REPUBLICAN",16987,30970,54.8498546980949
"2020","NORTH DAKOTA","ND","GRANT","38037","DONALD J TRUMP","REPUBLICAN",1145,1381,82.9109341057205
"2020","NORTH DAKOTA","ND","GRIGGS","38039","DONALD J TRUMP","REPUBLICAN",907,1250,72.56
"2020","NORTH DAKOTA","ND","HETTINGER","38041","DONALD J TRUMP","REPUBLICAN",1091,1312,83.155487804878
"2020","NORTH DAKOTA","ND","KIDDER","38043","DONALD J TRUMP","REPUBLICAN",1215,1460,83.2191780821918
"2020","NORTH DAKOTA","ND","LAMOURE","38045","DONALD J TRUMP","REPUBLICAN",1645,2219,74.1324921135647
"2020","NORTH DAKOTA","ND","LOGAN","38047","DONALD J TRUMP","REPUBLICAN",930,1076,86.4312267657993
"2020","NORTH DAKOTA","ND","MCHENRY","38049","DONALD J TRUMP","REPUBLICAN",2364,3003,78.7212787212787
"2020","NORTH DAKOTA","ND","MCINTOSH","38051","DONALD J TRUMP","REPUBLICAN",1153,1455,79.2439862542955
"2020","NORTH DAKOTA","ND","MCKENZIE","38053","DONALD J TRUMP","REPUBLICAN",4482,5419,82.7089868979516
"2020","NORTH DAKOTA","ND","MCLEAN","38055","DONALD J TRUMP","REPUBLICAN",4198,5536,75.8309248554913
"2020","NORTH DAKOTA","ND","MERCER","38057","DONALD J TRUMP","REPUBLICAN",3856,4675,82.4812834224599
"2020","NORTH DAKOTA","ND","MORTON","38059","DONALD J TRUMP","REPUBLICAN",12243,16619,73.6686924604368
"2020","NORTH DAKOTA","ND","MOUNTRAIL","38061","DONALD J TRUMP","REPUBLICAN",2824,4165,67.8031212484994
"2020","NORTH DAKOTA","ND","NELSON","38063","DONALD J TRUMP","REPUBLICAN",1141,1777,64.2093415869443
"2020","NORTH DAKOTA","ND","OLIVER","38065","DONALD J TRUMP","REPUBLICAN",918,1066,86.1163227016885
"2020","NORTH DAKOTA","ND","PEMBINA","38067","DONALD J TRUMP","REPUBLICAN",2460,3331,73.8516961873311
"2020","NORTH DAKOTA","ND","PIERCE","38069","DONALD J TRUMP","REPUBLICAN",1585,2128,74.4830827067669
"2020","NORTH DAKOTA","ND","RAMSEY","38071","DONALD J TRUMP","REPUBLICAN",3577,5372,66.5860014892033
"2020","NORTH DAKOTA","ND","RANSOM","38073","DONALD J TRUMP","REPUBLICAN",1418,2454,57.7832110839446
"2020","NORTH DAKOTA","ND","RENVILLE","38075","DONALD J TRUMP","REPUBLICAN",1065,1319,80.7429871114481
"2020","NORTH DAKOTA","ND","RICHLAND","38077","DONALD J TRUMP","REPUBLICAN",5072,7812,64.9257552483359
"2020","NORTH DAKOTA","ND","ROLETTE","38079","JOSEPH R BIDEN JR","DEMOCRAT",2482,3804,65.2471083070452
"2020","NORTH DAKOTA","ND","SARGENT","38081","DONALD J TRUMP","REPUBLICAN",1266,2070,61.1594202898551
"2020","NORTH DAKOTA","ND","SHERIDAN","38083","DONALD J TRUMP","REPUBLICAN",688,812,84.7290640394089
"2020","NORTH DAKOTA","ND","SIOUX","38085","JOSEPH R BIDEN JR","DEMOCRAT",804,1186,67.7908937605396
"2020","NORTH DAKOTA","ND","SLOPE","38087","DONALD J TRUMP","REPUBLICAN",380,427,88.9929742388759
"2020","NORTH DAKOTA","ND","STARK","38089","DONALD J TRUMP","REPUBLICAN",12110,15050,80.4651162790698
"2020","NORTH DAKOTA","ND","STEELE","38091","DONALD J TRUMP","REPUBLICAN",652,1088,59.9264705882353
"2020","NORTH DAKOTA","ND","STUTSMAN","38093","DONALD J TRUMP","REPUBLICAN",6994,9959,70.2279345315795
"2020","NORTH DAKOTA","ND","TOWNER","38095","DONALD J TRUMP","REPUBLICAN",830,1174,70.6984667802385
"2020","NORTH DAKOTA","ND","TRAILL","38097","DONALD J TRUMP","REPUBLICAN",2522,4136,60.9767891682785
"2020","NORTH DAKOTA","ND","WALSH","38099","DONALD J TRUMP","REPUBLICAN",3324,4783,69.4961321346435
"2020","NORTH DAKOTA","ND","WARD","38101","DONALD J TRUMP","REPUBLICAN",19974,28246,70.7144374424697
"2020","NORTH DAKOTA","ND","WELLS","38103","DONALD J TRUMP","REPUBLICAN",1893,2374,79.7388374052233
"2020","NORTH DAKOTA","ND","WILLIAMS","38105","DONALD J TRUMP","REPUBLICAN",11739,14334,81.896190874843
"2020","OHIO","OH","ADAMS","39001","DONALD J TRUMP","REPUBLICAN",9870,12145,81.2680115273775
"2020","OHIO","OH","ALLEN","39003","DONALD J TRUMP","REPUBLICAN",33116,48006,68.9830437861934
